,EPDL97 Energy [keV],S1 EPDL97 EA [cm^2],S2 EPDL97 EA [cm^2],S3 EPDL97 EA [cm^2],S4 EPDL97 EA [cm^2],S5 EPDL97 EA [cm^2],S6 EPDL97 EA [cm^2],S7 EPDL97 EA [cm^2],S8 EPDL97 EA [cm^2],S9 EPDL97 EA [cm^2],S10 EPDL97 EA [cm^2]
5008,5.00875,3.816292196294272,3.5154094098198736,3.223659679161798,2.9419367982244515,2.671000864793511,2.4832922364654313,2.235141356847986,2.058164612054258,1.8860881884433667,1.6555836357083777
5009,5.00975,3.8161566856045135,3.5153007121514794,3.223574162954318,2.9418711533555393,2.6709488343785233,2.4832473014942904,2.2351068894163277,2.058135566854877,1.8860639946007267,1.6555665260907293
5010,5.01075,3.816021174914755,3.5151920144830853,3.223484574546482,2.9418018615494654,2.6708968039635357,2.4832023665231495,2.2350750733255658,2.0581089420887775,1.8860420001983267,1.6555513175417085
5011,5.01175,3.815880645310561,3.515083316814691,3.223399058339002,2.9417362166805536,2.670841521647611,2.4831574315520086,2.235040605893907,2.0580798968893963,1.886017806355687,1.6555342079240603
5012,5.01275,3.8157451346208022,3.5149746191462965,3.2233135421315224,2.94166692487448,2.6707894912326235,2.4831124965808673,2.2350087898031457,2.0580532721232965,1.8859958119532867,1.6555189993750397
5013,5.01375,3.815609623931044,3.514865921477902,3.2232280259240427,2.941597633068406,2.670737460817636,2.4830675616097264,2.2349743223714875,2.0580242269239153,1.8859738175508869,1.6555018897573912
5014,5.01475,3.8154741132412853,3.5147572238095077,3.223138437516207,2.9415319881994937,2.6706854304026484,2.483025622303328,2.2349425062807255,2.057997602157816,1.885949623708247,1.6554866812083706
5015,5.01575,3.815338602551527,3.5146485261411136,3.2230529213087267,2.94146269639342,2.670633399987661,2.482980687332187,2.234908038849067,2.0579685569584347,1.8859276293058471,1.6554714726593498
5016,5.01675,3.815208110776204,3.514539828472719,3.2229674051012474,2.941397051524508,2.6705813695726732,2.4829357523610462,2.2348762227583054,2.0579419321923353,1.885905634903447,1.6554543630417016
5017,5.01775,3.8150726000864457,3.514431130804325,3.222881888893767,2.941327759718434,2.6705293391576856,2.4828908173899054,2.2348417553266473,2.057915307426236,1.8858836405010473,1.6554391544926808
5018,5.01875,3.814937089396687,3.51432243313593,3.2227923004859313,2.9412621148495224,2.670477308742698,2.482845882418764,2.2348072878949883,2.057886262226855,1.8858594466584073,1.65542394594366
5019,5.01975,3.8148015787069287,3.5142137354675356,3.2227067842784516,2.941192823043448,2.6704252783277105,2.4828039431123656,2.2347754718042268,2.057859637460755,1.8858374522560073,1.655406836326012
5020,5.02075,3.81466606801717,3.514105037799142,3.222621268070972,2.9411235312373742,2.670373247912723,2.4827590081412247,2.234741004372568,2.0578330126946556,1.8858154578536073,1.6553916277769911
5021,5.02175,3.8145305573274118,3.5139963401307472,3.222535751863492,2.9410578863684624,2.6703212174977353,2.482714073170084,2.2347091882818066,2.0578039674952744,1.8857912640109675,1.6553764192279703
5022,5.02275,3.814395046637653,3.5138876424623526,3.222450235656012,2.9409885945623886,2.6702691870827477,2.482669138198943,2.234674720850148,2.0577773427291746,1.8857692696085673,1.655359309610322
5023,5.02375,3.814259535947895,3.5137789447939585,3.2223647194485325,2.940922949693477,2.67021715666776,2.4826271988925446,2.2346429047593865,2.057748297529794,1.8857472752061675,1.6553441010613013
5024,5.02475,3.814124025258136,3.5136702471255643,3.2222751310406967,2.940853657887403,2.6701651262527726,2.4825822639214037,2.234608437327728,2.057721672763694,1.8857252808037674,1.6553288925122807
5025,5.02575,3.8139885145683774,3.51356154945717,3.2221896148332165,2.9407880130184907,2.670113095837785,2.4825373289502624,2.2345766212369664,2.0576950479975946,1.8857010869611275,1.6553117828946324
5026,5.02675,3.813853003878619,3.5134528517887755,3.2221040986257368,2.940718721212417,2.670061065422797,2.4824923939791215,2.234544805146205,2.0576660027982134,1.8856790925587277,1.6552965743456116
5027,5.02775,3.8137174931888604,3.513344154120381,3.222018582418257,2.940653076343505,2.67000903500781,2.4824504546727235,2.2345103377145463,2.057639378032114,1.8856570981563274,1.655281365796591
5028,5.02875,3.813581982499102,3.5132354564519868,3.2219330662107772,2.940583784537431,2.6699570045928223,2.4824055197015826,2.2344785216237844,2.0576127532660147,1.8856351037539276,1.6552642561789426
5029,5.02975,3.8134464718093435,3.5131267587835926,3.2218475500032975,2.940518139668519,2.6699049741778347,2.4823605847304413,2.2344440541921258,2.057583708066633,1.8856109099112877,1.655249047629922
5030,5.03075,3.813315980034021,3.513018061115198,3.2217620337958177,2.940452494799607,2.669852943762847,2.482318645424043,2.2344122381013647,2.0575570833005337,1.8855889155088876,1.6552338390809012
5031,5.03175,3.813180469344262,3.512909363446804,3.2216724453879815,2.9403832029935333,2.6698009133478595,2.482273710452902,2.234377770669706,2.0575304585344343,1.8855669211064878,1.655216729463253
5032,5.03275,3.813044958654504,3.512805194847926,3.2215869291805017,2.9403175581246215,2.6697488829328715,2.482228775481761,2.234345954578944,2.057503833768335,1.885544926704088,1.6552015209142323
5033,5.03375,3.812909447964745,3.5126964971795314,3.221501412973022,2.9402482663185476,2.669696852517884,2.4821838405106202,2.2343114871472856,2.0574747885689537,1.8855229323016878,1.6551863123652115
5034,5.03475,3.812773937274987,3.5125877995111368,3.221415896765542,2.9401826214496354,2.6696448221028968,2.482141901204222,2.234279671056524,2.0574481638028543,1.885498738459048,1.6551711038161907
5035,5.03575,3.8126384265852282,3.512479101842743,3.2213303805580624,2.9401133296435615,2.669592791687909,2.482096966233081,2.2342478549657625,2.057421539036755,1.885476744056648,1.6551539941985425
5036,5.03675,3.812507934809905,3.5123704041743484,3.2212448643505827,2.9400476847746497,2.6695407612729216,2.4820550269266826,2.234213387534104,2.0573924938373733,1.885454749654248,1.6551387856495217
5037,5.03775,3.8123724241201464,3.512261706505954,3.221159348143103,2.9399820399057375,2.6694919827588706,2.4820100919555417,2.2341815714433424,2.057365869071274,1.8854327552518482,1.655123577100501
5038,5.03875,3.8122369134303877,3.5121530088375597,3.221073831935623,2.9399127480996636,2.669439952343883,2.481965156984401,2.2341497553525804,2.0573392443051746,1.8854107608494481,1.6551083685514802
5039,5.03975,3.8121014027406295,3.5120443111691655,3.220988315728143,2.939847103230752,2.6693879219288954,2.4819232176780024,2.2341152879209223,2.057312619539075,1.8853887664470481,1.655091258933832
5040,5.04075,3.8119658920508708,3.511940142570287,3.2209027995206636,2.939777811424678,2.669335891513908,2.481878282706861,2.2340834718301608,2.0572859947729754,1.8853645726044084,1.6550760503848114
5041,5.04175,3.811835400275548,3.511831444901893,3.2208172833131834,2.939712166555766,2.6692838610989202,2.48183334773572,2.234049004398502,2.057256949573594,1.8853425782020081,1.6550608418357906
5042,5.04275,3.8116998895857894,3.511722747233499,3.220731767105704,2.9396465216868535,2.6692318306839327,2.481791408429322,2.23401718830774,2.057230324807495,1.8853205837996083,1.65504563328677
5043,5.04375,3.811564378896031,3.5116140495651043,3.220646250898224,2.93957722988078,2.669179800268945,2.4817464734581813,2.2339853722169787,2.0572037000413954,1.8852985893972085,1.6550304247377492
5044,5.04475,3.8114288682062725,3.5115053518967096,3.2205607346907446,2.939511585011868,2.6691277698539575,2.481704534151783,2.23395090478532,2.057177075275296,1.8852765949948085,1.6550133151201007
5045,5.04575,3.81129837643095,3.511401183297832,3.2204752184832643,2.939445940142956,2.669078991339907,2.4816595991806416,2.2339190886945586,2.057148030075915,1.8852546005924085,1.6549981065710802
5046,5.04675,3.811162865741191,3.511292485629438,3.220389702275785,2.9393766483368817,2.669026960924919,2.4816146642095007,2.233887272603797,2.0571214053098155,1.8852326061900084,1.6549828980220596
5047,5.04775,3.811027355051433,3.5111837879610435,3.220304186068305,2.93931100346797,2.6689749305099313,2.4815727249031028,2.2338528051721385,2.0570947805437156,1.8852106117876086,1.6549676894730387
5048,5.04875,3.810891844361674,3.511075090292649,3.220218669860825,2.939245358599058,2.6689229000949437,2.481527789931962,2.2338209890813765,2.0570681557776163,1.8851886173852088,1.6549524809240181
5049,5.04975,3.810761352586351,3.5109663926242547,3.2201331536533453,2.9391760667929843,2.668870869679956,2.481485850625563,2.233789172990615,2.057041531011517,1.8851644235425686,1.6549372723749973
5050,5.05075,3.8106258418965924,3.510862224025377,3.2200476374458655,2.939110421924072,2.6688220911659055,2.481440915654422,2.2337573568998534,2.0570149062454175,1.8851424291401688,1.654920162757349
5051,5.05175,3.8104903312068337,3.5107535263569822,3.2199621212383858,2.93904477705516,2.6687700607509175,2.481398976348024,2.233722889468195,2.056985861046036,1.8851204347377688,1.6549049542083283
5052,5.05275,3.810359839431511,3.510644828688588,3.219876605030906,2.9389754852490864,2.66871803033593,2.4813540413768833,2.2336910733774333,2.0569592362799365,1.8850984403353688,1.6548897456593075
5053,5.05375,3.8102243287417528,3.51054066008971,3.2197910888234262,2.9389098403801746,2.6686659999209428,2.481312102070485,2.2336592572866714,2.056932611513837,1.885076445932969,1.6548745371102869
5054,5.05475,3.810088818051994,3.510431962421316,3.2197055726159465,2.9388441955112623,2.668613969505955,2.4812671670993436,2.233624789855013,2.0569059867477377,1.885054451530569,1.654859328561266
5055,5.05575,3.8099583262766714,3.5103232647529214,3.2196200564084663,2.93877855064235,2.668565190991904,2.4812252277929456,2.2335929737642517,2.0568793619816383,1.885032457128169,1.6548441200122455
5056,5.05675,3.8098228155869127,3.510214567084527,3.219534540200987,2.9387092588362766,2.6685131605769166,2.4811802928218047,2.2335611576734897,2.0568527372155385,1.885010462725769,1.6548289114632249
5057,5.05775,3.809687304897154,3.510110398485649,3.219453096193863,2.9386436139673644,2.668461130161929,2.4811383535154063,2.233529341582728,2.056826112449439,1.884988468323369,1.654813702914204
5058,5.05875,3.8095568131218314,3.5100017008172544,3.2193675799863835,2.938577969098452,2.6684090997469414,2.4810934185442655,2.2334948741510696,2.0567994876833398,1.8849664739209693,1.6547984943651834
5059,5.05975,3.8094213024320727,3.5098930031488607,3.2192820637789037,2.9385123242295403,2.6683603212328904,2.481051479237867,2.2334630580603076,2.0567704424839586,1.884944479518569,1.6547832858161626
5060,5.06075,3.8092857917423144,3.509788834549983,3.2191965475714235,2.938446679360628,2.6683082908179028,2.481006544266726,2.233431241969546,2.056743817717859,1.8849224851161692,1.6547661761985144
5061,5.06175,3.809155299966991,3.509680136881588,3.219111031363944,2.9383773875545542,2.668256260402915,2.480964604960328,2.2333994258787846,2.05671719295176,1.8849004907137692,1.6547509676494936
5062,5.06275,3.8090197892772326,3.5095714392131936,3.219025515156464,2.9383117426856424,2.6682074818888646,2.480919669989187,2.233367609788023,2.05669056818566,1.8848784963113694,1.6547357591004728
5063,5.06375,3.8088892975019095,3.5094672706143157,3.2189399989489846,2.9382460978167306,2.6681554514738766,2.4808777306827885,2.2333331423563645,2.0566639434195606,1.8848565019089694,1.6547205505514522
5064,5.06475,3.8087537868121513,3.5093585729459216,3.218858554941861,2.9381804529478184,2.668103421058889,2.4808327957116476,2.2333013262656025,2.056637318653461,1.8848345075065693,1.6547053420024314
5065,5.06575,3.8086182761223926,3.509249875277527,3.218773038734381,2.9381111611417445,2.668051390643902,2.480790856405249,2.233269510174841,2.056610693887362,1.8848125131041695,1.6546901334534108
5066,5.06675,3.80848778434707,3.509145706678649,3.2186875225269014,2.9380455162728327,2.668002612129851,2.480748917098851,2.2332376940840795,2.056584069121262,1.8847905187017693,1.6546749249043902
5067,5.06775,3.808352273657311,3.509037009010255,3.2186020063194216,2.9379798714039205,2.667950581714863,2.48070398212771,2.2332058779933175,2.0565574443551626,1.8847685242993695,1.6546597163553693
5068,5.06875,3.808221781881988,3.5089328404113767,3.218516490111942,2.937914226535008,2.6678985512998756,2.480662042821312,2.233174061902556,2.0565308195890633,1.8847465298969697,1.6546445078063488
5069,5.06975,3.8080862711922294,3.508824142742983,3.218430973904462,2.9378485816660964,2.667849772785825,2.480617107850171,2.233139594470898,2.056504194822964,1.8847245354945696,1.654629299257328
5070,5.07075,3.8079557794169068,3.5087154450745883,3.2183495298973384,2.9377829367971846,2.6677977423708374,2.4805751685437727,2.233107778380136,2.0564775700568645,1.8847025410921698,1.6546140907083073
5071,5.07175,3.807820268727148,3.5086112764757105,3.2182640136898586,2.9377172919282724,2.66774571195585,2.4805332292373743,2.2330759622893743,2.0564509452907647,1.8846827461300097,1.6545988821592865
5072,5.07275,3.8076897769518254,3.508502578807316,3.218178497482379,2.9376480001221985,2.667696933441799,2.4804882942662334,2.2330441461986124,2.0564243205246653,1.88466075172761,1.654583673610266
5073,5.07375,3.8075542662620667,3.508398410208438,3.218092981274899,2.9375823552532867,2.6676449030268112,2.480446354959835,2.233012330107851,2.056397695758566,1.8846387573252097,1.654568465061245
5074,5.07475,3.807423774486744,3.5082897125400434,3.2180115372677753,2.937516710384375,2.66759612451276,2.480401419988694,2.2329805140170893,2.0563710709924665,1.8846167629228099,1.6545532565122243
5075,5.07575,3.8072882637969854,3.5081810148716492,3.2179260210602956,2.937451065515462,2.6675440940977726,2.4803594806822957,2.2329486979263273,2.056344446226367,1.8845947685204099,1.6545380479632037
5076,5.07675,3.807157772021662,3.508076846272771,3.217840504852816,2.9373854206465504,2.667492063682785,2.4803175413758973,2.232916881835566,2.0563178214602678,1.88457277411801,1.6545228394141829
5077,5.07775,3.8070222613319036,3.5079681486043772,3.217754988645336,2.9373197757776386,2.6674432851687344,2.4802726064047564,2.2328824144039072,2.056291196694168,1.88455077971561,1.6545076308651623
5078,5.07875,3.8068917695565805,3.5078639800054994,3.2176735446382123,2.9372541309087263,2.667391254753747,2.4802306670983585,2.2328505983131457,2.0562645719280686,1.88452878531321,1.6544924223161415
5079,5.07975,3.8067562588668222,3.5077552823371048,3.2175880284307325,2.9371884860398145,2.667342476239696,2.48018872779196,2.232818782222384,2.056237947161969,1.8845067909108102,1.6544772137671206
5080,5.08075,3.806625767091499,3.507651113738227,3.217502512223253,2.9371228411709027,2.667290445824708,2.4801437928208188,2.232786966131622,2.05621132239587,1.88448699594865,1.6544620052181003
5081,5.08175,3.806490256401741,3.5075424160698323,3.217416996015773,2.93705719630199,2.667241667310657,2.480101853514421,2.2327551500408607,2.0561846976297704,1.8844650015462503,1.6544467966690795
5082,5.08275,3.806359764626418,3.5074382474709545,3.2173355520086493,2.936991551433078,2.6671896368956696,2.4800599142080224,2.232723333950099,2.0561580728636706,1.8844430071438503,1.6544315881200589
5083,5.08375,3.8062242539366595,3.5073295498025603,3.2172500358011695,2.936925906564166,2.667137606480682,2.480017974901624,2.2326915178593376,2.056131448097571,1.8844210127414502,1.6544182806396655
5084,5.08475,3.806093762161336,3.507225381203682,3.2171645195936898,2.936860261695254,2.6670888279666314,2.479973039930483,2.2326597017685756,2.0561072437647536,1.8843990183390504,1.6544030720906449
5085,5.08575,3.8059632703860133,3.507116683535288,3.217083075586566,2.9367946168263424,2.6670367975516434,2.479931100624085,2.232627885677814,2.0560806189986542,1.8843770239366504,1.6543878635416243
5086,5.08675,3.8058277596962546,3.50701251493641,3.2169975593790863,2.93672897195743,2.6669880190375927,2.4798891613176868,2.2325960695870526,2.0560539942325544,1.8843572289744903,1.6543726549926034
5087,5.08775,3.805697267920932,3.506908346337532,3.2169120431716065,2.936663327088518,2.666935988622605,2.4798442263465454,2.2325642534962906,2.056027369466455,1.8843352345720905,1.6543574464435828
5088,5.08875,3.8055617572311733,3.5067996486691375,3.216830599164483,2.936597682219606,2.666887210108554,2.4798022870401475,2.232532437405529,2.0560007447003557,1.8843132401696907,1.654342237894562
5089,5.08975,3.8054312654558498,3.5066954800702597,3.216745082957003,2.936532037350694,2.6668351796935665,2.4797603477337495,2.232500621314767,2.0559741199342563,1.8842912457672905,1.6543270293455412
5090,5.09075,3.805300773680527,3.5065867824018655,3.2166636389498797,2.936466392481782,2.666786401179516,2.4797184084273507,2.2324688052240056,2.0559474951681564,1.8842692513648907,1.6543118207965206
5091,5.09175,3.8051652629907684,3.5064826138029876,3.2165781227424,2.93640074761287,2.6667343707645284,2.47967347345621,2.232436989133244,2.055920870402057,1.8842494564027306,1.6542966122474998
5092,5.09275,3.8050347712154458,3.506373916134593,3.2164926065349198,2.936335102743958,2.6666855922504773,2.479631534149812,2.2324051730424825,2.0558966660692395,1.8842274620003308,1.6542833047671068
5093,5.09375,3.804904279440123,3.506269747535715,3.2164111625277965,2.9362694578750457,2.6666335618354897,2.4795895948434135,2.2323733569517206,2.05587004130314,1.8842054675979307,1.654268096218086
5094,5.09475,3.8047687687503644,3.5061655789368373,3.2163256463203167,2.936203813006134,2.666584783321439,2.479547655537015,2.232341540860959,2.0558434165370403,1.884183473195531,1.6542528876690654
5095,5.09575,3.804638276975041,3.506056881268443,3.2162401301128365,2.9361381681372216,2.6665327529064515,2.479505716230617,2.2323097247701975,2.055816791770941,1.884161478793131,1.6542376791200446
5096,5.09675,3.804507785199718,3.505952712669565,3.216158686105713,2.93607252326831,2.6664839743924005,2.4794607812594758,2.2322779086794355,2.0557901670048415,1.884141683830971,1.6542224705710238
5097,5.09775,3.8043722745099595,3.5058440150011707,3.2160731698982334,2.936006878399398,2.6664351958783494,2.4794188419530774,2.232246092588674,2.055763542238742,1.8841196894285708,1.6542072620220032
5098,5.09875,3.804241782734637,3.505739846402293,3.2159917258911097,2.9359412335304857,2.666383165463362,2.4793769026466794,2.232214276497912,2.0557393379059246,1.884097695026171,1.65419395454161
5099,5.09975,3.8041112909593138,3.505635677803415,3.21590620968363,2.9358755886615735,2.6663343869493112,2.479334963340281,2.2321824604071505,2.0557127131398247,1.8840779000640109,1.6541787459925894
5100,5.10075,3.8039757802695555,3.5055269801350204,3.215824765676506,2.9358099437926617,2.6662823565343237,2.4792930240338826,2.232150644316389,2.0556860883737254,1.884055905661611,1.6541635374435686
5101,5.1017600000000005,3.803845288494232,3.5054228115361425,3.2157392494690265,2.9357442989237494,2.6662335780202726,2.4792510847274847,2.232121479566524,2.055659463607626,1.8840339112592113,1.654148328894548
5102,5.10276,3.8037147967189093,3.5053186429372647,3.2156578054619027,2.9356786540548376,2.666181547605285,2.4792061497563433,2.2320896634757625,2.0556328388415266,1.8840119168568112,1.6541331203455272
5103,5.10376,3.8035843049435862,3.50520994526887,3.2155722892544234,2.935613009185926,2.6661327690912344,2.4791642104499454,2.232057847385001,2.0556086345087086,1.8839921218946512,1.654119812865134
5104,5.10475,3.803448794253828,3.5051057766699922,3.2154908452472997,2.935551011254175,2.6660839905771834,2.479122271143547,2.232026031294239,2.055582009742609,1.8839701274922513,1.6541046043161134
5105,5.10575,3.803318302478505,3.5050016080711144,3.21540532903982,2.9354853663852634,2.666031960162196,2.4790803318371486,2.2319942152034775,2.05555538497651,1.8839481330898513,1.6540893957670926
5106,5.10676,3.803187810703182,3.50489291040272,3.21531981283234,2.935419721516351,2.6659831816481447,2.4790383925307506,2.231962399112716,2.0555287602104104,1.8839283381276914,1.654074187218072
5107,5.10776,3.8030573189278587,3.504788741803842,3.2152383688252164,2.9353540766474393,2.665934403134094,2.4789964532243522,2.231930583021954,2.055504555877593,1.8839063437252914,1.6540608797376788
5108,5.10876,3.8029218082381004,3.504684573204964,3.2151569248180927,2.9352884317785275,2.6658823727191066,2.478954513917954,2.2318987669311925,2.055477931111493,1.8838843493228914,1.654045671188658
5109,5.1097600000000005,3.8027913164627773,3.504580404606086,3.215071408610613,2.935222786909615,2.6658335942050555,2.478912574611556,2.2318696021813276,2.0554513063453936,1.8838645543607313,1.6540304626396374
5110,5.11076,3.8026608246874543,3.504471706937692,3.214989964603489,2.935160788977865,2.665784815691005,2.4788706353051575,2.231837786090566,2.0554246815792943,1.8838425599583315,1.6540152540906166
5111,5.11176,3.802530332912131,3.504367538338814,3.2149044483960094,2.9350951441089532,2.6657327852760173,2.478825700334016,2.231805969999804,2.0554004772464767,1.8838205655559317,1.6540019466102236
5112,5.112760000000001,3.8023998411368085,3.5042633697399364,3.214823004388886,2.935029499240041,2.6656840067619663,2.478783761027618,2.2317741539090425,2.0553738524803773,1.8838007705937716,1.6539867380612028
5113,5.11376,3.80226433044705,3.504159201141058,3.214737488181406,2.9349638543711287,2.6656352282479157,2.4787418217212203,2.2317423378182806,2.0553472277142775,1.8837787761913718,1.6539715295121822
5114,5.11476,3.802133838671727,3.504050503472664,3.2146560441742826,2.9348982095022165,2.665583197832928,2.4786998824148214,2.231710521727519,2.05532302338146,1.8837589812292117,1.6539563209631614
5115,5.11576,3.8020033468964036,3.503946334873786,3.214570527966803,2.9348325646333047,2.665534419318877,2.4786579431084235,2.231681356977654,2.0552963986153605,1.8837369868268117,1.6539430134827682
5116,5.11676,3.8018728551210805,3.503842166274908,3.214489083959679,2.934770566701555,2.6654856408048264,2.4786160038020255,2.2316495408868926,2.055269773849261,1.8837149924244119,1.6539278049337476
5117,5.1177600000000005,3.801742363345758,3.5037379976760303,3.2144035677521994,2.934704921832642,2.6654336103898384,2.4785740644956267,2.231617724796131,2.055245569516443,1.8836951974622518,1.6539125963847268
5118,5.11876,3.8016118715704352,3.5036338290771525,3.2143221237450756,2.9346392769637304,2.665384831875788,2.4785321251892287,2.2315859087053695,2.0552189447503437,1.883673203059852,1.6538992889043338
5119,5.11976,3.8014813797951117,3.503525131408758,3.2142406797379524,2.9345736320948186,2.6653360533617367,2.4784901858828303,2.2315540926146076,2.0551923199842443,1.8836534080976919,1.653884080355313
5120,5.120760000000001,3.801345869105353,3.50342096280988,3.214155163530472,2.9345116341630684,2.665287274847686,2.478448246576432,2.231524927864743,2.0551681156514268,1.883631413695292,1.6538688718062924
5121,5.12176,3.8012153773300303,3.503316794211002,3.2140737195233484,2.934445989294156,2.6652352444326985,2.478406307270034,2.231493111773981,2.055141490885327,1.8836094192928923,1.6538555643258992
5122,5.12276,3.8010848855547072,3.5032126256121243,3.213992275516225,2.934380344425244,2.6651864659186475,2.4783643679636356,2.2314612956832196,2.0551148661192276,1.8835896243307322,1.6538403557768784
5123,5.12376,3.8009543937793846,3.5031084570132465,3.2139067593087454,2.934314699556332,2.665137687404597,2.478322428657237,2.2314294795924576,2.05509066178641,1.883567629928332,1.6538251472278578
5124,5.12476,3.800823902004061,3.5030042884143686,3.2138253153016216,2.934252701624582,2.665088908890546,2.478280489350839,2.231400314842593,2.0550640370203106,1.8835478349661723,1.6538118397474646
5125,5.1257600000000005,3.8006934102287384,3.502895590745974,3.213739799094142,2.9341870567556696,2.6650368784755583,2.478238550044441,2.231368498751831,2.055037412254211,1.883525840563772,1.653796631198444
5126,5.12676,3.8005629184534153,3.502791422147096,3.2136583550870186,2.934121411886758,2.6649880999615077,2.4781966107380424,2.2313366826610697,2.055013207921393,1.8835060456016124,1.6537833237180508
5127,5.12776,3.8004324266780922,3.5026872535482183,3.213576911079895,2.9340594139550076,2.664939321447456,2.478154671431644,2.2313048665703077,2.054986583155294,1.8834840511992121,1.6537681151690302
5128,5.128760000000001,3.800301934902769,3.5025830849493405,3.2134913948724146,2.9339937690860958,2.6648905429334055,2.478112732125246,2.231275701820443,2.0549623788224762,1.8834642562370525,1.6537529066200094
5129,5.12976,3.8001714431274465,3.502478916350462,3.213409950865291,2.933928124217183,2.6648417644193545,2.4780707928188477,2.2312438857296812,2.054935754056377,1.8834422618346525,1.6537395991396164
5130,5.13076,3.8000409513521234,3.5023747477515843,3.2133285068581676,2.9338661262854333,2.664789734004367,2.4780288535124493,2.2312120696389197,2.054909129290277,1.8834224668724926,1.6537243905905956
5131,5.13176,3.7999104595768003,3.502270579152706,3.2132470628510443,2.933800481416521,2.6647409554903163,2.4779869142060513,2.231182904889055,2.0548849249574594,1.8834004724700926,1.6537110831102024
5132,5.13276,3.799779967801477,3.502166410553828,3.213161546643564,2.9337348365476092,2.6646921769762653,2.4779479705643954,2.2311510887982933,2.05485830019136,1.8833806775079325,1.6536958745611818
5133,5.1337600000000005,3.7996494760261545,3.5020622419549503,3.2130801026364404,2.933672838615859,2.6646433984622147,2.4779060312579975,2.2311192727075313,2.0548340958585425,1.8833586831055327,1.653680666012161
5134,5.13476,3.7995189842508315,3.501953544286556,3.212998658629317,2.933607193746947,2.6645946199481636,2.4778640919515995,2.231090107957667,2.054807471092443,1.8833388881433726,1.653667358531768
5135,5.13576,3.7993884924755084,3.5018493756876783,3.2129131424218373,2.933541548878035,2.664545841434113,2.4778221526452007,2.231058291866905,2.0547832667596255,1.8833168937409728,1.6536521499827472
5136,5.136760000000001,3.7992580007001853,3.5017452070888004,3.2128316984147136,2.9334795509462843,2.664497062920062,2.4777802133388027,2.2310264757761433,2.0547566419935257,1.8832970987788127,1.6536388425023543
5137,5.13776,3.7991275089248626,3.501641038489922,3.21275025440759,2.9334139060773725,2.6644450325050744,2.4777382740324043,2.2309973110262784,2.054732437660708,1.8832751043764129,1.6536236339533334
5138,5.13876,3.7989970171495395,3.5015368698910443,3.2126688104004666,2.9333519081456223,2.6643962539910238,2.477696334726006,2.230965494935517,2.0547058128946087,1.8832553094142528,1.6536103264729403
5139,5.13976,3.7988665253742164,3.5014327012921664,3.212583294192987,2.93328626327671,2.6643474754769727,2.477654395419608,2.230933678844755,2.054681608561791,1.883235514452093,1.6535951179239197
5140,5.14076,3.7987360335988933,3.5013285326932886,3.212501850185863,2.9332206184077982,2.6642986969629217,2.4776124561132096,2.23090451409489,2.054654983795692,1.883213520049693,1.6535818104435263
5141,5.1417600000000006,3.7986055418235707,3.5012243640944103,3.2124204061787394,2.933158620476048,2.664249918448871,2.477573512471554,2.2308726980041285,2.0546307794628738,1.8831937250875328,1.6535666018945059
5142,5.14276,3.798475050048247,3.5011201954955324,3.212338962171616,2.933092975607136,2.66420113993482,2.4775315731651557,2.2308435332542635,2.0546041546967744,1.883171730685133,1.6535532944141125
5143,5.14376,3.7983445582729245,3.5010160268966546,3.2122575181644923,2.9330309776753856,2.6641523614207694,2.4774896338587578,2.230811717163502,2.054579950363957,1.883151935722973,1.6535380858650919
5144,5.14476,3.7982140664976014,3.5009118582977767,3.212172001957012,2.9329653328064738,2.6641035829067183,2.4774476945523594,2.23077990107274,2.054553325597857,1.883129941320573,1.6535247783846987
5145,5.14576,3.7980835747222788,3.500807689698899,3.2120905579498884,2.932903334874723,2.6640548043926677,2.477405755245961,2.2307507363228756,2.0545291212650394,1.883110146358413,1.653509569835678
5146,5.1467600000000004,3.797953082946955,3.500703521100021,3.2120091139427656,2.9328376900058113,2.6640060258786167,2.477363815939563,2.2307189202321136,2.05450249649894,1.8830903513962534,1.653496262355285
5147,5.14776,3.797822591171632,3.500599352501143,3.211927669935642,2.9327720451368995,2.663957247364566,2.477324872297907,2.2306897554822487,2.054478292166122,1.883068356993853,1.653481053806264
5148,5.14876,3.7976920993963095,3.5004951839022653,3.211846225928518,2.9327100472051493,2.663905216949578,2.477282932991509,2.230657939391487,2.0544516674000226,1.8830485620316935,1.6534677463258711
5149,5.149760000000001,3.797561607620987,3.5003910153033875,3.2117647819213944,2.932644402336237,2.6638564384355274,2.4772409936851107,2.2306287746416222,2.054427463067205,1.8830287670695334,1.6534525377768503
5150,5.15076,3.797436134760099,3.500291375774026,3.2116792657139146,2.932582404404487,2.663807659921477,2.4771990543787124,2.2305969585508607,2.0544008383011056,1.8830067726671331,1.6534392302964573
5151,5.15176,3.7973056429847762,3.500187207175148,3.211597821706791,2.932516759535575,2.6637588814074253,2.4771571150723144,2.230565142460099,2.0543766339682876,1.8829869777049735,1.6534240217474365
5152,5.15276,3.797175151209453,3.5000830385762702,3.2115163776996676,2.9324547616038243,2.6637101028933747,2.4771181714306585,2.2305359777102343,2.05435242963547,1.8829649833025734,1.6534107142670436
5153,5.15376,3.7970446594341296,3.4999788699773924,3.211434933692544,2.9323891167349125,2.6636613243793237,2.4770762321242605,2.2305041616194723,2.0543258048693707,1.8829451883404136,1.6533955057180227
